danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,artist
0.737,0.731,10,-3.193,0,0.0706,0.241,0,0.087,0.761,94.999,audio_features,2LowwiemmGMzzNSH1PJprK,spotify:track:2LowwiemmGMzzNSH1PJprK,https://api.spotify.com/v1/tracks/2LowwiemmGMzzNSH1PJprK,https://api.spotify.com/v1/audio-analysis/2LowwiemmGMzzNSH1PJprK,230693,4,It's Definitely You,V
0.599,0.816,11,-3.412,0,0.0556,0.0911,2.17e-06,0.0961,0.399,106.962,audio_features,7rXcCpIAoOUCydkVDMcoPV,spotify:track:7rXcCpIAoOUCydkVDMcoPV,https://api.spotify.com/v1/tracks/7rXcCpIAoOUCydkVDMcoPV,https://api.spotify.com/v1/audio-analysis/7rXcCpIAoOUCydkVDMcoPV,204973,4,INVU,TAEYEON
0.633,0.511,2,-5.665,1,0.0368,0.434,0,0.248,0.29,116.855,audio_features,4JzCFEc3O2UEdjKzevvFH5,spotify:track:4JzCFEc3O2UEdjKzevvFH5,https://api.spotify.com/v1/tracks/4JzCFEc3O2UEdjKzevvFH5,https://api.spotify.com/v1/audio-analysis/4JzCFEc3O2UEdjKzevvFH5,264481,3,For Youth,BTS
0.559,0.885,1,-4.515,1,0.189,0.0432,0,0.333,0.683,172.029,audio_features,10SRMwb9EuVS1K9rYsBfHQ,spotify:track:10SRMwb9EuVS1K9rYsBfHQ,https://api.spotify.com/v1/tracks/10SRMwb9EuVS1K9rYsBfHQ,https://api.spotify.com/v1/audio-analysis/10SRMwb9EuVS1K9rYsBfHQ,193594,4,Yet To Come,BTS
0.57,0.974,3,-0.173,0,0.325,0.115,0.000594,0.125,0.65,171.958,audio_features,2WTHLEVjfefbGoW7F3dXIg,spotify:track:2WTHLEVjfefbGoW7F3dXIg,https://api.spotify.com/v1/tracks/2WTHLEVjfefbGoW7F3dXIg,https://api.spotify.com/v1/audio-analysis/2WTHLEVjfefbGoW7F3dXIg,240440,4,Girls,aespa
0.612,0.912,2,-2.853,1,0.0796,0.064,0.000799,0.0843,0.472,90.006,audio_features,6Tj9KfzPp7tmgcDdsaPwGE,spotify:track:6Tj9KfzPp7tmgcDdsaPwGE,https://api.spotify.com/v1/tracks/6Tj9KfzPp7tmgcDdsaPwGE,https://api.spotify.com/v1/audio-analysis/6Tj9KfzPp7tmgcDdsaPwGE,174933,4,Black Mamba,aespa
0.741,0.662,9,-4.639,1,0.205,0.0923,0,0.306,0.713,109.953,audio_features,49jIwnU0pAUWorDG4ahISg,spotify:track:49jIwnU0pAUWorDG4ahISg,https://api.spotify.com/v1/tracks/49jIwnU0pAUWorDG4ahISg,https://api.spotify.com/v1/audio-analysis/49jIwnU0pAUWorDG4ahISg,168000,4,XXXX,CHUNG HA
0.536,0.639,9,-3.999,0,0.0447,0.0957,0,0.209,0.502,170.94,audio_features,0oUK4m2wNIBPfejlcB1N9k,spotify:track:0oUK4m2wNIBPfejlcB1N9k,https://api.spotify.com/v1/tracks/0oUK4m2wNIBPfejlcB1N9k,https://api.spotify.com/v1/audio-analysis/0oUK4m2wNIBPfejlcB1N9k,175480,3,Crazy Like You (feat. BIBI),CHUNG HA
0.397,0.697,1,-3.749,1,0.0561,0.00731,0,0.198,0.414,120.926,audio_features,1zFT6Z2zT4Z4kUFnerd9lE,spotify:track:1zFT6Z2zT4Z4kUFnerd9lE,https://api.spotify.com/v1/tracks/1zFT6Z2zT4Z4kUFnerd9lE,https://api.spotify.com/v1/audio-analysis/1zFT6Z2zT4Z4kUFnerd9lE,204760,4,Love Me Out Loud,CHUNG HA
0.502,0.692,10,-6.174,0,0.262,0.513,0.000182,0.174,0.608,154.301,audio_features,0um5z70pgfggfEzkhQuspz,spotify:track:0um5z70pgfggfEzkhQuspz,https://api.spotify.com/v1/tracks/0um5z70pgfggfEzkhQuspz,https://api.spotify.com/v1/audio-analysis/0um5z70pgfggfEzkhQuspz,200880,5,Nuh-Uh,CHUNG HA
0.738,0.598,7,-6.186,0,0.0597,0.383,0,0.139,0.426,135.864,audio_features,4wqvBkHI3a75Fmlirlq3uD,spotify:track:4wqvBkHI3a75Fmlirlq3uD,https://api.spotify.com/v1/tracks/4wqvBkHI3a75Fmlirlq3uD,https://api.spotify.com/v1/audio-analysis/4wqvBkHI3a75Fmlirlq3uD,173733,4,I WANT U BABY,STAYC
0.689,0.874,8,-2.341,1,0.0407,0.151,0,0.0564,0.69,123.055,audio_features,3pNcAmfGXKeKvsSG2h1teI,spotify:track:3pNcAmfGXKeKvsSG2h1teI,https://api.spotify.com/v1/tracks/3pNcAmfGXKeKvsSG2h1teI,https://api.spotify.com/v1/audio-analysis/3pNcAmfGXKeKvsSG2h1teI,186573,4,Kiss,NMIXX
0.593,0.935,4,-3.43,0,0.225,0.268,0,0.286,0.783,99.976,audio_features,0a4MMyCrzT0En247IhqZbD,spotify:track:0a4MMyCrzT0En247IhqZbD,https://api.spotify.com/v1/tracks/0a4MMyCrzT0En247IhqZbD,https://api.spotify.com/v1/audio-analysis/0a4MMyCrzT0En247IhqZbD,179027,4,Hype Boy,NewJeans
0.78,0.767,8,-4.979,1,0.0313,0.313,8.95e-05,0.124,0.449,105.01,audio_features,30VA0uReR9jKiFU7ddriN6,spotify:track:30VA0uReR9jKiFU7ddriN6,https://api.spotify.com/v1/tracks/30VA0uReR9jKiFU7ddriN6,https://api.spotify.com/v1/audio-analysis/30VA0uReR9jKiFU7ddriN6,186208,4,LOVE,STAYC
0.847,0.638,0,-3.764,1,0.0575,0.0596,0,0.0894,0.661,156.935,audio_features,2DwUdMJ5uxv20EhAildreg,spotify:track:2DwUdMJ5uxv20EhAildreg,https://api.spotify.com/v1/tracks/2DwUdMJ5uxv20EhAildreg,https://api.spotify.com/v1/audio-analysis/2DwUdMJ5uxv20EhAildreg,235562,4,Cookie,NewJeans
0.599,0.446,10,-6.511,0,0.0833,0.731,0,0.105,0.567,179.877,audio_features,5expoVGQPvXuwBBFuNGqBd,spotify:track:5expoVGQPvXuwBBFuNGqBd,https://api.spotify.com/v1/tracks/5expoVGQPvXuwBBFuNGqBd,https://api.spotify.com/v1/audio-analysis/5expoVGQPvXuwBBFuNGqBd,177947,4,Hurt,NewJeans
0.811,0.648,10,-3.684,0,0.0368,0.236,0,0.0761,0.695,104.988,audio_features,2pIUpMhHL6L9Z5lnKxJJr9,spotify:track:2pIUpMhHL6L9Z5lnKxJJr9,https://api.spotify.com/v1/tracks/2pIUpMhHL6L9Z5lnKxJJr9,https://api.spotify.com/v1/audio-analysis/2pIUpMhHL6L9Z5lnKxJJr9,180067,4,Attention,NewJeans
0.724,0.818,8,-3.747,1,0.168,0.0201,0,0.0358,0.696,77.004,audio_features,69xohKu8C1fsflYAiSNbwM,spotify:track:69xohKu8C1fsflYAiSNbwM,https://api.spotify.com/v1/tracks/69xohKu8C1fsflYAiSNbwM,https://api.spotify.com/v1/audio-analysis/69xohKu8C1fsflYAiSNbwM,204940,4,Run BTS,BTS
0.905,0.962,4,-3.197,1,0.0856,0.0299,0,0.0272,0.906,129.969,audio_features,7GNRUsU3M4XNDDB9xle5Dz,spotify:track:7GNRUsU3M4XNDDB9xle5Dz,https://api.spotify.com/v1/tracks/7GNRUsU3M4XNDDB9xle5Dz,https://api.spotify.com/v1/audio-analysis/7GNRUsU3M4XNDDB9xle5Dz,174647,4,That That (prod. & feat. SUGA of BTS),PSY
0.935,0.849,7,-3.047,1,0.0779,0.0192,0,0.0223,0.551,119.986,audio_features,2WoluqyWzsgRmFCeHeGlnm,spotify:track:2WoluqyWzsgRmFCeHeGlnm,https://api.spotify.com/v1/tracks/2WoluqyWzsgRmFCeHeGlnm,https://api.spotify.com/v1/audio-analysis/2WoluqyWzsgRmFCeHeGlnm,179453,4,SNEAKERS,ITZY
0.555,0.945,2,-1.934,1,0.127,0.0453,0,0.244,0.389,160.006,audio_features,0OCDOcvQvozjsivREMojzx,spotify:track:0OCDOcvQvozjsivREMojzx,https://api.spotify.com/v1/tracks/0OCDOcvQvozjsivREMojzx,https://api.spotify.com/v1/audio-analysis/0OCDOcvQvozjsivREMojzx,175293,4,Mixtape : Time Out,Stray Kids
0.628,0.878,2,-2.25,1,0.073,0.0351,2.16e-06,0.13,0.742,87.969,audio_features,3660VWl7PCUsXhZlakn0KY,spotify:track:3660VWl7PCUsXhZlakn0KY,https://api.spotify.com/v1/tracks/3660VWl7PCUsXhZlakn0KY,https://api.spotify.com/v1/audio-analysis/3660VWl7PCUsXhZlakn0KY,198587,4,SMARTPHONE,YENA
0.513,0.772,5,-5.789,1,0.0352,0.112,0.00081,0.121,0.409,145.084,audio_features,4vJfBno2d0mTjMcYn5lEln,spotify:track:4vJfBno2d0mTjMcYn5lEln,https://api.spotify.com/v1/tracks/4vJfBno2d0mTjMcYn5lEln,https://api.spotify.com/v1/audio-analysis/4vJfBno2d0mTjMcYn5lEln,189947,4,Ballroom Extravaganza,DPR IAN
0.594,0.647,6,-4.347,1,0.0834,0.121,0,0.352,0.511,82.321,audio_features,56s2s5e8WuBsWVKnmz6J9L,spotify:track:56s2s5e8WuBsWVKnmz6J9L,https://api.spotify.com/v1/tracks/56s2s5e8WuBsWVKnmz6J9L,https://api.spotify.com/v1/audio-analysis/56s2s5e8WuBsWVKnmz6J9L,180001,4,BEAUTIFUL MONSTER,STAYC
0.581,0.8,1,-2.613,1,0.411,0.154,0,0.0697,0.709,119.872,audio_features,63irPUP3xB74fHdw1Aw9zR,spotify:track:63irPUP3xB74fHdw1Aw9zR,https://api.spotify.com/v1/tracks/63irPUP3xB74fHdw1Aw9zR,https://api.spotify.com/v1/audio-analysis/63irPUP3xB74fHdw1Aw9zR,182758,5,MANIAC,Stray Kids
0.753,0.932,6,-2.706,1,0.119,0.0205,4.31e-06,0.0326,0.918,124.006,audio_features,3XZAvh2NCDQYHgJei35VQ1,spotify:track:3XZAvh2NCDQYHgJei35VQ1,https://api.spotify.com/v1/tracks/3XZAvh2NCDQYHgJei35VQ1,https://api.spotify.com/v1/audio-analysis/3XZAvh2NCDQYHgJei35VQ1,192027,4,Up!,Kep1er
0.765,0.777,5,-4.376,0,0.0399,0.0539,2.58e-06,0.338,0.64,111.944,audio_features,6I2tqFhk8tq69iursYxuxd,spotify:track:6I2tqFhk8tq69iursYxuxd,https://api.spotify.com/v1/tracks/6I2tqFhk8tq69iursYxuxd,https://api.spotify.com/v1/audio-analysis/6I2tqFhk8tq69iursYxuxd,197587,4,HOT,SEVENTEEN
0.84,0.656,6,-5.162,0,0.0401,0.0287,4.38e-06,0.0714,0.783,121.99,audio_features,4JmbtS0Muijl37KP9lDscy,spotify:track:4JmbtS0Muijl37KP9lDscy,https://api.spotify.com/v1/tracks/4JmbtS0Muijl37KP9lDscy,https://api.spotify.com/v1/audio-analysis/4JmbtS0Muijl37KP9lDscy,193173,4,Heart Burn,SUNMI
0.808,0.903,9,-2.179,1,0.0729,0.0899,0,0.0816,0.922,120.044,audio_features,308Ir17KlNdlrbVLHWhlLe,spotify:track:308Ir17KlNdlrbVLHWhlLe,https://api.spotify.com/v1/tracks/308Ir17KlNdlrbVLHWhlLe,https://api.spotify.com/v1/audio-analysis/308Ir17KlNdlrbVLHWhlLe,198053,4,The Feels,TWICE
0.52,0.915,2,-2.862,1,0.103,0.0618,0.000946,0.0856,0.5,90.069,audio_features,1t2qYCAjUAoGfeFeoBlK51,spotify:track:1t2qYCAjUAoGfeFeoBlK51,https://api.spotify.com/v1/tracks/1t2qYCAjUAoGfeFeoBlK51,https://api.spotify.com/v1/audio-analysis/1t2qYCAjUAoGfeFeoBlK51,174933,4,Black Mamba,aespa
0.823,0.923,9,-2.875,1,0.158,0.127,0,0.0571,0.629,122.922,audio_features,7eVu7FI02cTicLEgVtUvwF,spotify:track:7eVu7FI02cTicLEgVtUvwF,https://api.spotify.com/v1/tracks/7eVu7FI02cTicLEgVtUvwF,https://api.spotify.com/v1/audio-analysis/7eVu7FI02cTicLEgVtUvwF,177413,4,ZOO,TAEYONG
0.855,0.87,10,-2.059,0,0.0826,0.0122,0.000675,0.0202,0.863,103.028,audio_features,0Z99Xe1lGBmq60RwJ5YU18,spotify:track:0Z99Xe1lGBmq60RwJ5YU18,https://api.spotify.com/v1/tracks/0Z99Xe1lGBmq60RwJ5YU18,https://api.spotify.com/v1/audio-analysis/0Z99Xe1lGBmq60RwJ5YU18,158253,4,PING PONG,HyunA&DAWN
0.693,0.734,4,-6.189,1,0.202,0.0145,0,0.217,0.708,180.06,audio_features,5zwwW9Oq7ubSxoCGyW1nbY,spotify:track:5zwwW9Oq7ubSxoCGyW1nbY,https://api.spotify.com/v1/tracks/5zwwW9Oq7ubSxoCGyW1nbY,https://api.spotify.com/v1/audio-analysis/5zwwW9Oq7ubSxoCGyW1nbY,186964,4,Pink Venom,BLACKPINK
0.658,0.848,10,-2.534,0,0.107,0.0909,0,0.0728,0.816,149.932,audio_features,6yox9CUPrQQp2HtXZsUJkz,spotify:track:6yox9CUPrQQp2HtXZsUJkz,https://api.spotify.com/v1/tracks/6yox9CUPrQQp2HtXZsUJkz,https://api.spotify.com/v1/audio-analysis/6yox9CUPrQQp2HtXZsUJkz,186947,4,Queen of Hearts,TWICE
0.759,0.886,1,-3.067,1,0.187,0.0103,2.04e-05,0.342,0.489,102.065,audio_features,56Yxkm62GtEpnPyG7TvwLY,spotify:track:56Yxkm62GtEpnPyG7TvwLY,https://api.spotify.com/v1/tracks/56Yxkm62GtEpnPyG7TvwLY,https://api.spotify.com/v1/audio-analysis/56Yxkm62GtEpnPyG7TvwLY,191462,4,LOCO,ITZY
0.658,0.9,9,-3.479,0,0.264,0.0364,0,0.0771,0.526,156.096,audio_features,6PRy17C5LiiN7VCLS6IA98,spotify:track:6PRy17C5LiiN7VCLS6IA98,https://api.spotify.com/v1/tracks/6PRy17C5LiiN7VCLS6IA98,https://api.spotify.com/v1/audio-analysis/6PRy17C5LiiN7VCLS6IA98,180750,4,Future Perfect (Pass the MIC),ENHYPEN
0.475,0.695,1,-5.919,1,0.102,0.0159,0,0.125,0.552,100.009,audio_features,1HsSIPLTQT354yJcQGfEY3,spotify:track:1HsSIPLTQT354yJcQGfEY3,https://api.spotify.com/v1/tracks/1HsSIPLTQT354yJcQGfEY3,https://api.spotify.com/v1/audio-analysis/1HsSIPLTQT354yJcQGfEY3,191038,4,Good Boy Gone Bad,TOMORROW X TOGETHER
0.938,0.798,1,-3.998,1,0.103,0.00813,7.03e-05,0.146,0.265,99.992,audio_features,2QWEMqQMJR1KDf6hDjJOs6,spotify:track:2QWEMqQMJR1KDf6hDjJOs6,https://api.spotify.com/v1/tracks/2QWEMqQMJR1KDf6hDjJOs6,https://api.spotify.com/v1/audio-analysis/2QWEMqQMJR1KDf6hDjJOs6,159762,4,Arson,j-hope
0.846,0.814,6,-4.685,0,0.149,0.0823,0.00094,0.13,0.722,140.055,audio_features,1Wcr8zrKqbUX0zwN8Dbr16,spotify:track:1Wcr8zrKqbUX0zwN8Dbr16,https://api.spotify.com/v1/tracks/1Wcr8zrKqbUX0zwN8Dbr16,https://api.spotify.com/v1/audio-analysis/1Wcr8zrKqbUX0zwN8Dbr16,172373,4,In the morning,ITZY
0.709,0.809,2,-3.198,0,0.0541,0.312,0,0.0899,0.788,111.01,audio_features,3QwiidVHfeE9y5jl4n2MTC,spotify:track:3QwiidVHfeE9y5jl4n2MTC,https://api.spotify.com/v1/tracks/3QwiidVHfeE9y5jl4n2MTC,https://api.spotify.com/v1/audio-analysis/3QwiidVHfeE9y5jl4n2MTC,178453,4,_WORLD,SEVENTEEN
0.6,0.923,1,-1.926,0,0.105,0.166,0,0.32,0.712,160.025,audio_features,6TzU11huC8Hz4FVEsvCeE7,spotify:track:6TzU11huC8Hz4FVEsvCeE7,https://api.spotify.com/v1/tracks/6TzU11huC8Hz4FVEsvCeE7,https://api.spotify.com/v1/audio-analysis/6TzU11huC8Hz4FVEsvCeE7,186907,4,Sparkling,CHUNG HA
0.682,0.855,11,-2.421,1,0.0553,0.0709,0,0.046,0.764,123.945,audio_features,3pqgVtpnQbBAZoWT4AEm1B,spotify:track:3pqgVtpnQbBAZoWT4AEm1B,https://api.spotify.com/v1/tracks/3pqgVtpnQbBAZoWT4AEm1B,https://api.spotify.com/v1/audio-analysis/3pqgVtpnQbBAZoWT4AEm1B,195653,4,Stay This Way,fromis_9
0.713,0.875,1,-3.323,1,0.0638,0.0271,0,0.0572,0.432,96.068,audio_features,3jATBjBJAWLVkAB2gCjrqE,spotify:track:3jATBjBJAWLVkAB2gCjrqE,https://api.spotify.com/v1/tracks/3jATBjBJAWLVkAB2gCjrqE,https://api.spotify.com/v1/audio-analysis/3jATBjBJAWLVkAB2gCjrqE,201080,4,BOOM,LEE MINHYUK (HUTA)
0.782,0.683,0,-3.31,1,0.0604,0.021,0,0.0576,0.885,105.024,audio_features,02Vb9vfZUmqAKNhQwFjPSZ,spotify:track:02Vb9vfZUmqAKNhQwFjPSZ,https://api.spotify.com/v1/tracks/02Vb9vfZUmqAKNhQwFjPSZ,https://api.spotify.com/v1/audio-analysis/02Vb9vfZUmqAKNhQwFjPSZ,176000,4,I LOVE U,WINNER
0.751,0.767,7,-4.752,0,0.0577,0.353,2.71e-06,0.289,0.768,89.93,audio_features,1CkTEh21SLHbiAj2qy8wc1,spotify:track:1CkTEh21SLHbiAj2qy8wc1,https://api.spotify.com/v1/tracks/1CkTEh21SLHbiAj2qy8wc1,https://api.spotify.com/v1/audio-analysis/1CkTEh21SLHbiAj2qy8wc1,196702,4,Ma Boy,SISTAR19
0.515,0.938,2,-2.7,1,0.26,0.0208,0,0.114,0.654,166.026,audio_features,3MU7mQWCeNx7m75r1107Ds,spotify:track:3MU7mQWCeNx7m75r1107Ds,https://api.spotify.com/v1/tracks/3MU7mQWCeNx7m75r1107Ds,https://api.spotify.com/v1/audio-analysis/3MU7mQWCeNx7m75r1107Ds,199160,4,Test Me,Xdinary Heroes
0.753,0.847,4,-2.731,0,0.0525,0.219,0,0.0961,0.715,99.929,audio_features,6jUq2EfNMW7SizzNVVGvhm,spotify:track:6jUq2EfNMW7SizzNVVGvhm,https://api.spotify.com/v1/tracks/6jUq2EfNMW7SizzNVVGvhm,https://api.spotify.com/v1/audio-analysis/6jUq2EfNMW7SizzNVVGvhm,185053,4,Ring The Alarm,KARD
0.654,0.707,6,-5.661,1,0.0664,0.00559,0,0.0873,0.448,127.97,audio_features,4Ws314Ylb27BVsvlZOy30C,spotify:track:4Ws314Ylb27BVsvlZOy30C,https://api.spotify.com/v1/tracks/4Ws314Ylb27BVsvlZOy30C,https://api.spotify.com/v1/audio-analysis/4Ws314Ylb27BVsvlZOy30C,194765,4,Lovesick Girls,BLACKPINK
0.664,0.887,7,-2.331,0,0.0841,0.174,0,0.0894,0.718,121.092,audio_features,0lNPjT58llQGlycRA2mea4,spotify:track:0lNPjT58llQGlycRA2mea4,https://api.spotify.com/v1/tracks/0lNPjT58llQGlycRA2mea4,https://api.spotify.com/v1/audio-analysis/0lNPjT58llQGlycRA2mea4,187467,4,Last Sequence,WJSN
0.629,0.886,0,-2.105,0,0.303,0.0177,0,0.296,0.83,141.036,audio_features,53NYRM8s4mm4yeCsmsvTik,spotify:track:53NYRM8s4mm4yeCsmsvTik,https://api.spotify.com/v1/tracks/53NYRM8s4mm4yeCsmsvTik,https://api.spotify.com/v1/audio-analysis/53NYRM8s4mm4yeCsmsvTik,169973,4,Freak,ZICO
0.636,0.81,1,-2.035,1,0.101,0.0205,1.04e-05,0.596,0.611,161.897,audio_features,3LCwQoTrdQgHsGJE5gGVqx,spotify:track:3LCwQoTrdQgHsGJE5gGVqx,https://api.spotify.com/v1/tracks/3LCwQoTrdQgHsGJE5gGVqx,https://api.spotify.com/v1/audio-analysis/3LCwQoTrdQgHsGJE5gGVqx,228613,4,Step Back,GOT the beat
0.719,0.683,7,-6.081,1,0.0328,0.329,0,0.123,0.768,105.02,audio_features,2FA4veLVh3jf7O8q5VhNh5,spotify:track:2FA4veLVh3jf7O8q5VhNh5,https://api.spotify.com/v1/tracks/2FA4veLVh3jf7O8q5VhNh5,https://api.spotify.com/v1/audio-analysis/2FA4veLVh3jf7O8q5VhNh5,177413,4,Somebody!,Loco
0.692,0.914,7,-2.154,1,0.0662,0.00323,1.09e-05,0.0203,0.686,163.994,audio_features,078ikJBghCOeTJnz8vmr19,spotify:track:078ikJBghCOeTJnz8vmr19,https://api.spotify.com/v1/tracks/078ikJBghCOeTJnz8vmr19,https://api.spotify.com/v1/audio-analysis/078ikJBghCOeTJnz8vmr19,200227,4,Drummin′,TO1
0.819,0.799,10,-5.735,1,0.121,0.287,0.000215,0.0369,0.903,140.02,audio_features,620yE97rij2snTka7EbKH0,spotify:track:620yE97rij2snTka7EbKH0,https://api.spotify.com/v1/tracks/620yE97rij2snTka7EbKH0,https://api.spotify.com/v1/audio-analysis/620yE97rij2snTka7EbKH0,304747,4,BRB,H1GHR MUSIC
0.575,0.794,7,-2.673,1,0.0392,0.213,0,0.365,0.29,118.023,audio_features,0CB3B5ir8I2KbB3dkGVtWF,spotify:track:0CB3B5ir8I2KbB3dkGVtWF,https://api.spotify.com/v1/tracks/0CB3B5ir8I2KbB3dkGVtWF,https://api.spotify.com/v1/audio-analysis/0CB3B5ir8I2KbB3dkGVtWF,222933,4,At That Moment,WSG WANNBE (Gaya-G)
0.6,0.713,6,-5.079,0,0.0592,0.0642,0,0.142,0.471,72.999,audio_features,0UzymivvUH5s8z4PeWZJaK,spotify:track:0UzymivvUH5s8z4PeWZJaK,https://api.spotify.com/v1/tracks/0UzymivvUH5s8z4PeWZJaK,https://api.spotify.com/v1/audio-analysis/0UzymivvUH5s8z4PeWZJaK,172107,4,FEVER,ENHYPEN
0.601,0.786,1,-3.706,1,0.234,0.213,0,0.209,0.79,172.156,audio_features,0nwTMzpatarzvLvtwwzdCt,spotify:track:0nwTMzpatarzvLvtwwzdCt,https://api.spotify.com/v1/tracks/0nwTMzpatarzvLvtwwzdCt,https://api.spotify.com/v1/audio-analysis/0nwTMzpatarzvLvtwwzdCt,183267,4,Thunderous,Stray Kids
0.659,0.718,7,-5.607,0,0.0507,0.202,1.01e-06,0.2,0.297,136.96,audio_features,5dntGTbUtmUO239wQ0k3yM,spotify:track:5dntGTbUtmUO239wQ0k3yM,https://api.spotify.com/v1/tracks/5dntGTbUtmUO239wQ0k3yM,https://api.spotify.com/v1/audio-analysis/5dntGTbUtmUO239wQ0k3yM,192347,4,Mmmh,KAI
0.519,0.726,11,-2.874,1,0.0446,0.518,0,0.116,0.453,171.97,audio_features,5btJjUxmhPK1cwdw0mnhRD,spotify:track:5btJjUxmhPK1cwdw0mnhRD,https://api.spotify.com/v1/tracks/5btJjUxmhPK1cwdw0mnhRD,https://api.spotify.com/v1/audio-analysis/5btJjUxmhPK1cwdw0mnhRD,185000,4,"Love, Maybe",SECRET NUMBER
0.851,0.749,2,-6.233,1,0.0496,0.0182,0.000149,0.0885,0.424,103.053,audio_features,0dnkOK5hGUCmIJ7FDF0yHz,spotify:track:0dnkOK5hGUCmIJ7FDF0yHz,https://api.spotify.com/v1/tracks/0dnkOK5hGUCmIJ7FDF0yHz,https://api.spotify.com/v1/audio-analysis/0dnkOK5hGUCmIJ7FDF0yHz,149447,4,DUMB DUMB,JEON SOMI
0.819,0.844,0,-3.739,1,0.038,0.00767,0.00834,0.056,0.687,127.997,audio_features,26EM9sZnQkLLQxixGd88KE,spotify:track:26EM9sZnQkLLQxixGd88KE,https://api.spotify.com/v1/tracks/26EM9sZnQkLLQxixGd88KE,https://api.spotify.com/v1/audio-analysis/26EM9sZnQkLLQxixGd88KE,208731,4,I Am The Best,2NE1
0.857,0.7,4,-4.189,0,0.074,0.0411,0,0.0334,0.773,93.997,audio_features,0CatzXH85XWyBqqdB6qPMB,spotify:track:0CatzXH85XWyBqqdB6qPMB,https://api.spotify.com/v1/tracks/0CatzXH85XWyBqqdB6qPMB,https://api.spotify.com/v1/audio-analysis/0CatzXH85XWyBqqdB6qPMB,205133,4,Beatbox,NCT DREAM
0.784,0.908,7,-1.923,1,0.0936,0.0632,2.75e-06,0.157,0.563,126.98,audio_features,2afNmSvxjRvXw3Fqm9qWfK,spotify:track:2afNmSvxjRvXw3Fqm9qWfK,https://api.spotify.com/v1/tracks/2afNmSvxjRvXw3Fqm9qWfK,https://api.spotify.com/v1/audio-analysis/2afNmSvxjRvXw3Fqm9qWfK,179120,4,DEEP,HYO
0.27,0.499,8,-7.821,1,0.0301,0.755,0.118,0.153,0.288,184.313,audio_features,30g5E9MteFxeG9pDvRKJNl,spotify:track:30g5E9MteFxeG9pDvRKJNl,https://api.spotify.com/v1/tracks/30g5E9MteFxeG9pDvRKJNl,https://api.spotify.com/v1/audio-analysis/30g5E9MteFxeG9pDvRKJNl,262144,3,Brave,Kim Jong Wan of NELL
0.819,0.55,0,-6.57,1,0.0434,0.0367,0,0.0945,0.573,130.077,audio_features,2bnJ8IxZnVc2YmUaX0sZap,spotify:track:2bnJ8IxZnVc2YmUaX0sZap,https://api.spotify.com/v1/tracks/2bnJ8IxZnVc2YmUaX0sZap,https://api.spotify.com/v1/audio-analysis/2bnJ8IxZnVc2YmUaX0sZap,184118,4,JIKJIN,TREASURE
0.702,0.692,10,-5.405,1,0.0539,0.0542,0,0.0877,0.419,144.896,audio_features,2xtP8RNbo2BEMzLX7tK7aq,spotify:track:2xtP8RNbo2BEMzLX7tK7aq,https://api.spotify.com/v1/tracks/2xtP8RNbo2BEMzLX7tK7aq,https://api.spotify.com/v1/audio-analysis/2xtP8RNbo2BEMzLX7tK7aq,204168,4,CRY FOR ME,TWICE
0.647,0.377,6,-6.003,1,0.0375,0.594,0,0.0768,0.653,79.936,audio_features,2dHoVW9AxJVSRebPRyV2aA,spotify:track:2dHoVW9AxJVSRebPRyV2aA,https://api.spotify.com/v1/tracks/2dHoVW9AxJVSRebPRyV2aA,https://api.spotify.com/v1/audio-analysis/2dHoVW9AxJVSRebPRyV2aA,207164,4,Gone,ROSÉ
0.748,0.748,6,-3.546,0,0.121,0.14,0,0.295,0.517,103.972,audio_features,2hyMwrgQBUHEBPnvJmITsg,spotify:track:2hyMwrgQBUHEBPnvJmITsg,https://api.spotify.com/v1/tracks/2hyMwrgQBUHEBPnvJmITsg,https://api.spotify.com/v1/audio-analysis/2hyMwrgQBUHEBPnvJmITsg,201467,4,Just A Dancer,SUNYE
0.532,0.426,3,-6.117,1,0.0288,0.639,0,0.134,0.137,149.898,audio_features,2gzhQaCTeNgxpeB2TPllyY,spotify:track:2gzhQaCTeNgxpeB2TPllyY,https://api.spotify.com/v1/tracks/2gzhQaCTeNgxpeB2TPllyY,https://api.spotify.com/v1/audio-analysis/2gzhQaCTeNgxpeB2TPllyY,201905,3,With you,Jimin
0.961,0.739,9,-6.665,1,0.224,0.0794,0,0.0372,0.759,119.96,audio_features,34JfHOd0fcefm4FSPSrIhF,spotify:track:34JfHOd0fcefm4FSPSrIhF,https://api.spotify.com/v1/tracks/34JfHOd0fcefm4FSPSrIhF,https://api.spotify.com/v1/audio-analysis/34JfHOd0fcefm4FSPSrIhF,150053,4,Cold Blooded,Jessi
0.676,0.935,0,-2.899,1,0.0751,0.00157,0.0127,0.118,0.661,144.942,audio_features,5m7UOBjNO6Zp9gWdyscqDx,spotify:track:5m7UOBjNO6Zp9gWdyscqDx,https://api.spotify.com/v1/tracks/5m7UOBjNO6Zp9gWdyscqDx,https://api.spotify.com/v1/audio-analysis/5m7UOBjNO6Zp9gWdyscqDx,201724,4,HIT YA!,Lapillus
